id,name,name_en,phone,website,email,address,city,governorate,country,latitude,longitude,category,subcategory,type,facebook,instagram,fsq_id,external_id,source,data_quality,verified,created_at,updated_at,scraped_at,search_tags,raw_data,normalized_name,normalized_phone,normalized_address,normalized_website,normalized_facebook,normalized_instagram,whatsapp,maps_url,dedupe_key,completeness_score,source_confidence,last_seen_at,is_active,needs_review
3014d5c5-ec2f-4a23-9d39-367d1810f0a3,کافێی شەن,Shan Café,+9647701984443,,,Sarchnar,Sulaymaniyah,Sulaymaniyah,Iraq,35.58470780,45.38331390,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""کافێی شەن"", ""phone"": ""07701984443"", ""_extra"": {""name_ku"": ""شە‌ن كافێ"", ""operator"": ""دانا"", ""postcode"": ""46001"", ""all_phones"": [""07701984443""], ""opening_hours"": ""24/7""}, ""amenity"": ""cafe"", ""name:en"": ""Shan Café"", ""name:ku"": ""شە‌ن كافێ"", ""operator"": ""دانا"", ""addr:street"": ""Sarchnar"", ""addr:postcode"": ""46001"", ""opening_hours"": ""24/7"", ""internet_access"": ""wlan""}",کافێی شەن,+9647701984443,sarchnar,,,,,,phone:+9647701984443,70,50,2026-04-02 11:32:20.06+00,true,false
e25055e6-eb7c-4f66-bcd1-79d42123c81a,Coffe Home,,+9647700306020,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.58491630,45.40213800,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Coffe Home"", ""phone"": ""07700306020"", ""_extra"": {""all_phones"": [""07700306020""]}, ""amenity"": ""cafe""}",coffe home,+9647700306020,,,,,,,phone:+9647700306020,55,50,2026-04-02 11:32:20.06+00,true,false
4afe845a-24eb-4011-8cbf-6e052b4a7b75,Davela cafe,,+9647703216464,https://www.instagram.com/davelacafe?igsh=Y3RsOWc2dTA5cnF4,,94 Hama Jza,sulaymaniyah,Sulaymaniyah,Iraq,35.58444130,45.40283140,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""bar"": ""yes"", ""name"": ""Davela cafe"", ""phone"": ""+9647703216464"", ""_extra"": {""cuisine"": ""coffee_shop;sandwich;breakfast;cake;tea;crepe;juice"", ""postcode"": ""46001"", ""all_phones"": [""+9647703216464""], ""opening_hours"": ""Mo-Su 08:00-01:00""}, ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop;sandwich;breakfast;cake;tea;crepe;juice"", ""website"": ""https://www.instagram.com/davelacafe?igsh=Y3RsOWc2dTA5cnF4"", ""addr:city"": ""sulaymaniyah"", ""addr:street"": ""94 Hama Jza"", ""addr:postcode"": ""46001"", ""opening_hours"": ""Mo-Su 08:00-01:00"", ""internet_access"": ""wlan"", ""outdoor_seating"": ""yes"", ""air_conditioning"": ""yes"", ""internet_access:fee"": ""no""}",davela cafe,+9647703216464,94 hama jza,https://instagram.com/davelacafe,,,,,phone:+9647703216464,75,50,2026-04-02 11:32:20.06+00,true,false
e0fdef30-e8d1-4b1b-bdb2-82a5c2bcc81e,ميلودي,Melody,+9647706974142,,,"67, 105-48",سلێمانی,Sulaymaniyah,Iraq,35.56386980,45.40768860,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""ميلودي"", ""phone"": ""07706974142"", ""_extra"": {""all_phones"": [""07706974142""]}, ""amenity"": ""cafe"", ""name:en"": ""Melody"", ""addr:city"": ""سلێمانی"", ""addr:street"": ""105-48"", ""addr:housenumber"": ""67""}",مىلودى,+9647706974142,"67, 105-48",,,,,,phone:+9647706974142,70,50,2026-04-02 11:32:20.06+00,true,false
3a107acd-7cad-4655-b544-e853eae3bf86,فڕنی صەبوونی ناوخوان,Nawxwan Bakery,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.54311300,45.48067400,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:21.097018+00,2026-04-02 11:32:21.097018+00,2026-04-02 11:32:21.097018+00,,"{""name"": ""فڕنی صەبوونی ناوخوان"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}, ""name:en"": ""Nawxwan Bakery""}",فڕنی صەبوونی ناوخوان,,,,,,,,name:فڕنی صەبوونی ناوخوان|sulaymaniyah|cafe,35,50,2026-04-02 11:32:21.395+00,true,false
5d6cbccb-ae83-479d-a9fa-7e9ac3092164,Sha Crepe,,+9647719480085,https://www.tiktok.com/@sha_creep3?_t=ZS-8zdkYZMKXuJ&_r=1,,"108-14, Piramagrun Street",Sulaymaniyah,Sulaymaniyah,Iraq,35.56902790,45.41410280,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Sha Crepe"", ""phone"": ""9647719480085"", ""_extra"": {""cuisine"": ""coffee_shop"", ""postcode"": ""46001"", ""all_phones"": [""9647719480085""], ""opening_hours"": ""Mo-Su 04:00-01:00pm""}, ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop"", ""website"": ""https://www.tiktok.com/@sha_creep3?_t=ZS-8zdkYZMKXuJ&_r=1"", ""addr:city"": ""Sulaymaniyah"", ""addr:street"": ""Piramagrun Street"", ""addr:postcode"": ""46001"", ""opening_hours"": ""Mo-Su 04:00-01:00pm"", ""internet_access"": ""no"", ""outdoor_seating"": ""yes"", ""addr:housenumber"": ""108-14""}",sha crepe,+9647719480085,"108-14, piramagrun street",https://tiktok.com/@sha_creep3,,,,,phone:+9647719480085,75,50,2026-04-02 11:32:20.06+00,true,false
d6b80303-f7b5-48d7-a3db-6ec882b2d310,King bread,,+964533183236,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.57388740,45.40685640,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""King bread"", ""shop"": ""bakery"", ""phone"": ""009640533183236"", ""_extra"": {""all_phones"": [""009640533183236""]}, ""name:ar"": ""King bread""}",king bread,+964533183236,,,,,,,phone:+964533183236,55,50,2026-04-02 11:32:20.06+00,true,false
6abc380b-62a6-4c7e-a45c-67432687113f,Lattela coffee house,,+9647707456060,https://www.instagram.com/lattela.cafe?igsh=MWNoNmRwY3N4aWxnNA==,,107-62,Sulaymaniyah,Sulaymaniyah,Iraq,35.56970520,45.41222440,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""bar"": ""yes"", ""name"": ""Lattela coffee house"", ""phone"": ""+9647707456060"", ""_extra"": {""cuisine"": ""coffee_shop"", ""postcode"": ""46001"", ""all_phones"": [""+9647707456060""], ""opening_hours"": ""Mo-Su 07:30-23:00""}, ""branch"": ""yes"", ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop"", ""smoking"": ""yes"", ""website"": ""https://www.instagram.com/lattela.cafe?igsh=MWNoNmRwY3N4aWxnNA=="", ""delivery"": ""yes"", ""takeaway"": ""yes"", ""addr:city"": ""Sulaymaniyah"", ""highchair"": ""yes"", ""check_date"": ""2025-08-12"", ""addr:street"": ""107-62"", ""reservation"": ""yes"", ""payment:cash"": ""yes"", ""website:menu"": ""https://m.mynu.app/qr/798173038950"", ""addr:postcode"": ""46001"", ""opening_hours"": ""Mo-Su 07:30-23:00"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""payment:credit_cards"": ""yes""}",lattela coffee house,+9647707456060,107-62,https://instagram.com/lattela.cafe,,,,,phone:+9647707456060,75,50,2026-04-02 11:32:20.06+00,true,false
33b63121-0ea5-451c-b304-31abf643f5ee,Coffee Potamia,,+9647750252020,https://www.instagram.com/coffeepotamia.krd?igsh=NTBzc2M0dmtocnQ2,,26 Ashti,Sulaimaniyah,Sulaymaniyah,Iraq,35.56653030,45.42296230,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""bar"": ""yes"", ""name"": ""Coffee Potamia"", ""phone"": ""+9647750252020"", ""_extra"": {""cuisine"": ""coffee_shop"", ""name_ku"": ""کۆفی پۆتامیا"", ""postcode"": ""46001"", ""all_phones"": [""+9647750252020""], ""opening_hours"": ""Mo-Su 10:00-24:00""}, ""amenity"": ""cafe"", ""cuisine"": ""coffee_shop"", ""name:ku"": ""کۆفی پۆتامیا"", ""smoking"": ""yes"", ""website"": ""https://www.instagram.com/coffeepotamia.krd?igsh=NTBzc2M0dmtocnQ2"", ""takeaway"": ""yes"", ""addr:city"": ""Sulaimaniyah"", ""check_date"": ""2025-08-12"", ""start_date"": ""2025-06-01"", ""addr:street"": ""26 Ashti"", ""addr:postcode"": ""46001"", ""opening_hours"": ""Mo-Su 10:00-24:00"", ""internet_access"": ""yes"", ""outdoor_seating"": ""yes"", ""air_conditioning"": ""yes"", ""internet_access:fee"": ""no""}",coffee potamia,+9647750252020,26 ashti,https://instagram.com/coffeepotamia.krd,,,,,phone:+9647750252020,75,50,2026-04-02 11:32:20.06+00,true,false
0dd634e3-1727-4e12-a949-a14a981455bb,Safra Bakery,,+9647707293535,,,Piramagrun Street,سلێمانی,Sulaymaniyah,Iraq,35.56749240,45.41669030,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Safra Bakery"", ""shop"": ""bakery"", ""phone"": ""+964 7707293535"", ""_extra"": {""postcode"": ""46001"", ""all_phones"": [""+964 7707293535""]}, ""addr:city"": ""سلێمانی"", ""addr:street"": ""Piramagrun Street"", ""addr:postcode"": ""46001""}",safra bakery,+9647707293535,piramagrun street,,,,,,phone:+9647707293535,70,50,2026-04-02 11:32:20.06+00,true,false
17b4978b-aa54-40a6-8422-711efb4e2b05,elian donut,,+9647701408801,,,"HCCG+C68, Koraw St",sulaymaniyah,Sulaymaniyah,Iraq,35.57091160,45.42574560,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""elian donut"", ""phone"": ""9647701408801"", ""_extra"": {""cuisine"": ""donut;dessert;cake"", ""postcode"": ""46024"", ""all_phones"": [""9647701408801""], ""opening_hours"": ""Mo-Su 10:00-23:00""}, ""amenity"": ""cafe"", ""cuisine"": ""donut;dessert;cake"", ""addr:city"": ""sulaymaniyah"", ""addr:street"": ""Koraw St"", ""addr:postcode"": ""46024"", ""opening_hours"": ""Mo-Su 10:00-23:00"", ""addr:housenumber"": ""HCCG+C68""}",elian donut,+9647701408801,"hccg+c68, koraw st",,,,,,phone:+9647701408801,70,50,2026-04-02 11:32:20.06+00,true,false
faee6412-929d-44dc-8cc0-ac18684e2e6c,Tavana Cafe,,+9647702272719,,,Zargata,السليمانية,Sulaymaniyah,Iraq,35.57694500,45.41065700,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Tavana Cafe"", ""phone"": ""+9647702272719"", ""_extra"": {""all_phones"": [""+9647702272719""]}, ""amenity"": ""cafe"", ""addr:city"": ""السليمانية"", ""addr:full"": ""Zargata"", ""addr:country"": ""IQ"", ""addr:province"": ""محافظة السليمانية""}",tavana cafe,+9647702272719,zargata,,,,,,phone:+9647702272719,70,50,2026-04-02 11:32:20.06+00,true,false
3e839c12-9c42-4f6f-968b-e3d6d2c5d59f,Gully Slemani Café,,+9647700354686,,,Baznay Malik Mahmood,السليمانية,Sulaymaniyah,Iraq,35.58187500,45.41676700,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Gully Slemani Café"", ""phone"": ""+9647700354686"", ""_extra"": {""all_phones"": [""+9647700354686""]}, ""amenity"": ""cafe"", ""addr:city"": ""السليمانية"", ""addr:full"": ""Baznay Malik Mahmood"", ""addr:country"": ""IQ"", ""addr:province"": ""محافظة السليمانية""}",gully slemani café,+9647700354686,baznay malik mahmood,,,,,,phone:+9647700354686,70,50,2026-04-02 11:32:20.06+00,true,false
aa181fa7-be8d-44c7-8c30-52559d4f1015,Kashk Café,,+9647705534436,,,Majidbag,السليمانية,Sulaymaniyah,Iraq,35.56969100,45.44225300,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Kashk Café"", ""phone"": ""+9647705534436"", ""_extra"": {""all_phones"": [""+9647705534436""]}, ""amenity"": ""cafe"", ""addr:city"": ""السليمانية"", ""addr:full"": ""Majidbag"", ""addr:country"": ""IQ"", ""addr:province"": ""محافظة السليمانية""}",kashk café,+9647705534436,majidbag,,,,,,phone:+9647705534436,70,50,2026-04-02 11:32:20.06+00,true,false
e45f794b-d3d3-48ed-a77b-16e75a70a239,نانە‌واخانە‌ی حاجی ڕۆستە‌م,Haji Rostam Bakery,+9647701210113,,,22 Tuymaleek,Sulaymaniyah,Sulaymaniyah,Iraq,35.56900390,45.45424220,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""نانە‌واخانە‌ی حاجی ڕۆستە‌م"", ""shop"": ""bakery"", ""phone"": ""07701210113"", ""_extra"": {""postcode"": ""46001"", ""all_phones"": [""07701210113""], ""opening_hours"": ""Sa-Th 06:00-20:00""}, ""name:en"": ""Haji Rostam Bakery"", ""addr:street"": ""22 Tuymaleek"", ""addr:postcode"": ""46001"", ""opening_hours"": ""Sa-Th 06:00-20:00""}",نانە‌واخانە‌ی حاجی ڕۆستە‌م,+9647701210113,22 tuymaleek,,,,,,phone:+9647701210113,70,50,2026-04-02 11:32:20.06+00,true,false
6f60ba68-4bd9-42d4-a01d-ff848253e47c,کافتریای ڕۆتردام,Rotterdam Cafe,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.56190690,45.41587400,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""کافتریای ڕۆتردام"", ""_extra"": {""name_ku"": ""كافترياي روتردام"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:ar"": ""كافتيريا روتردام"", ""name:en"": ""Rotterdam Cafe"", ""name:ku"": ""كافترياي روتردام"", ""internet_access"": ""wlan""}",کافتریای ڕۆتردام,,,,,,,,name:کافتریای ڕۆتردام|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
0c734d41-67c5-4f1b-82c0-32bb863bb0fe,كوراي كافي,Koray cafe,+9647707911662,https://instagram.com/koray_cafe,,22 Tuymaleek,Sulaymaniyah,Sulaymaniyah,Iraq,35.56718930,45.45177540,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""كوراي كافي"", ""phone"": ""07707911662"", ""_extra"": {""name_ku"": ""کۆرای کافی"", ""operator"": ""Chawan ibrahim"", ""all_phones"": [""07707911662""], ""opening_hours"": ""Mo-Su 10:00-03:00""}, ""amenity"": ""cafe"", ""name:en"": ""Koray cafe"", ""name:ku"": ""کۆرای کافی"", ""website"": ""https://instagram.com/koray_cafe"", ""operator"": ""Chawan ibrahim"", ""addr:street"": ""22 Tuymaleek"", ""opening_hours"": ""Mo-Su 10:00-03:00"", ""internet_access"": ""wlan""}",كوراى كافى,+9647707911662,22 tuymaleek,https://instagram.com/koray_cafe,,,,,phone:+9647707911662,75,50,2026-04-02 11:32:20.06+00,true,false
211de217-c358-4d40-9e45-e5db94abdfad,Dilman Cafe,,+9647721571814,,,22-Tuymaleek,As Sulaymanyah,Sulaymaniyah,Iraq,35.56534330,45.45054030,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Dilman Cafe"", ""phone"": ""0772 157 1814"", ""_extra"": {""cuisine"": ""american"", ""name_ku"": ""دیلمان کافێ"", ""postcode"": ""46001"", ""all_phones"": [""0772 157 1814""], ""opening_hours"": ""24/7""}, ""amenity"": ""cafe"", ""cuisine"": ""american"", ""name:ku"": ""دیلمان کافێ"", ""addr:city"": ""As Sulaymanyah"", ""addr:street"": ""22-Tuymaleek"", ""addr:postcode"": ""46001"", ""opening_hours"": ""24/7""}",dilman cafe,+9647721571814,22-tuymaleek,,,,,,phone:+9647721571814,70,50,2026-04-02 11:32:20.06+00,true,false
d82feb20-7b9d-402e-ba27-171ba811ba77,Pardos rest & caffee,Pardos rest & caffee,+9647709586100,,pardos.caffe@yahoo.com,Peramerd Street,Sulaymaniyah,Sulaymaniyah,Iraq,35.57102240,45.45475940,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Pardos rest & caffee"", ""email"": ""pardos.caffe@yahoo.com"", ""phone"": ""07709586100"", ""_extra"": {""cuisine"": ""burger;ice_cream;crepe;cake;coffee_shop;steak_house;pasta;pizza;fish_and_chips;diner;chicken;italian_pizza;turkish;fish;breakfast;tea"", ""name_ku"": ""ڕێستورانت و کافێی پاردۆس"", ""postcode"": ""64001"", ""all_phones"": [""07709586100""], ""opening_hours"": ""Mo-Su 11:00-12:00""}, ""amenity"": ""cafe"", ""cuisine"": ""burger;ice_cream;crepe;cake;coffee_shop;steak_house;pasta;pizza;fish_and_chips;diner;chicken;italian_pizza;turkish;fish;breakfast;tea"", ""name:ar"": ""ڕێستورانت و کافێی پاردۆس"", ""name:en"": ""Pardos rest & caffee"", ""name:ku"": ""ڕێستورانت و کافێی پاردۆس"", ""addr:street"": ""Peramerd Street"", ""addr:postcode"": ""64001"", ""opening_hours"": ""Mo-Su 11:00-12:00"", ""internet_access"": ""wlan""}",pardos rest & caffee,+9647709586100,peramerd street,,,,,,phone:+9647709586100,75,50,2026-04-02 11:32:20.06+00,true,false
3fb15a44-b6ed-4aa7-b0d9-f978d65aa8ee,limited caffe,limited caffe,+9647703540032,,soranmany@gmail.com,Qasimlo Street,Sulaymaniyah,Sulaymaniyah,Iraq,35.59474960,45.43315810,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""limited caffe"", ""email"": ""soranmany@gmail.com"", ""phone"": ""07703540032"", ""_extra"": {""cuisine"": ""asian"", ""name_ku"": ""limited caffe"", ""postcode"": ""00964"", ""all_phones"": [""07703540032""], ""opening_hours"": ""24/7""}, ""amenity"": ""cafe"", ""cuisine"": ""asian"", ""name:ar"": ""limited caffe"", ""name:en"": ""limited caffe"", ""name:ku"": ""limited caffe"", ""addr:street"": ""Qasimlo Street"", ""addr:postcode"": ""00964"", ""opening_hours"": ""24/7"", ""internet_access"": ""wlan""}",limited caffe,+9647703540032,qasimlo street,,,,,,phone:+9647703540032,75,50,2026-04-02 11:32:20.06+00,true,false
4ffacffe-da7f-4a7e-ae5e-ea479b3421ad,Music Cafe,,+9647731520202,,,22 Piramerd,As Sulaymanyah,Sulaymaniyah,Iraq,35.56379020,45.44931010,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Music Cafe"", ""phone"": ""+96407731520202"", ""_extra"": {""cuisine"": ""cafe"", ""postcode"": ""46001"", ""all_phones"": [""+96407731520202""], ""opening_hours"": ""24/7""}, ""amenity"": ""cafe"", ""cuisine"": ""cafe"", ""building"": ""yes"", ""addr:city"": ""As Sulaymanyah"", ""addr:street"": ""22 Piramerd"", ""addr:postcode"": ""46001"", ""opening_hours"": ""24/7"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no""}",music cafe,+9647731520202,22 piramerd,,,,,,phone:+9647731520202,70,50,2026-04-02 11:32:20.06+00,true,false
36fdbba6-0c17-4803-ae33-5c33c7bd629d,Italya Ice-cream,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.55579060,45.36566130,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Italya Ice-cream"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""internet_access"": ""yes"", ""outdoor_seating"": ""yes"", ""internet_access:fee"": ""no""}",italya ice-cream,,,,,,,,name:italya ice-cream|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.06+00,true,false
035f9686-c056-498f-a76f-3d289b9bc4db,سەمونخانەی سۆما,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.54425030,45.40096330,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""سەمونخانەی سۆما"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}}",سەمونخانەی سۆما,,,,,,,,name:سەمونخانەی سۆما|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.06+00,true,false
0ddd6a40-3695-4120-9785-3009a012723c,Folklore,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.54451590,45.40141450,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""Folklore"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}, ""name:ckb"": ""فۆلکلۆر""}",folklore,,,,,,,,name:folklore|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.06+00,true,false
170ea525-3423-46f1-9bf3-cd1d62795216,قاوة خانةى كؤمپانياى بةريز,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.53686540,45.44310580,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""قاوة خانةى كؤمپانياى بةريز"", ""_extra"": {""name_ku"": ""قاوة خانةى كؤمپانياى بةريز"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:ar"": ""مقهى بريز"", ""name:ku"": ""قاوة خانةى كؤمپانياى بةريز""}",قاوه خانهى كومپانىاى بهرىز,,,,,,,,name:قاوه خانهى كومپانىاى بهرىز|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.06+00,true,false
45a75f3b-ec97-4fad-9764-2be3de359a7e,کافتریا نیلە,Nila Cafe,,,,,سلێمانی,Sulaymaniyah,Iraq,35.56094000,45.40362200,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""کافتریا نیلە"", ""_extra"": {""name_ku"": ""کافتریای نیلە"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:ar"": ""کافتریا نیلە"", ""name:en"": ""Nila Cafe"", ""name:ku"": ""کافتریای نیلە"", ""addr:city"": ""سلێمانی""}",کافتریا نیلە,,,,,,,,name:کافتریا نیلە|سلێمانی|cafe,35,50,2026-04-02 11:32:20.06+00,true,false
03194f04-5c03-4da5-b485-6ad88e64db40,سەموونخانەی ئاوا,Awa bakery,,,,,سلێمانی,Sulaymaniyah,Iraq,35.56286250,45.40751010,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""سەموونخانەی ئاوا"", ""shop"": ""bakery"", ""_extra"": {""name_ku"": ""سه موونخانه ى ئاوا"", ""all_phones"": []}, ""name:en"": ""Awa bakery"", ""name:ku"": ""سه موونخانه ى ئاوا"", ""addr:city"": ""سلێمانی""}",سەموونخانەی ىاوا,,,,,,,,name:سەموونخانەی ىاوا|سلێمانی|cafe,35,50,2026-04-02 11:32:20.06+00,true,false
56fcdbba-cc6e-45a3-b378-38decae5e960,Seholeke,,,,,,سلێمانی,Sulaymaniyah,Iraq,35.56298040,45.40600680,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""Seholeke"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""addr:city"": ""سلێمانی""}",seholeke,,,,,,,,name:seholeke|سلێمانی|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
df4233b3-d218-4489-ba50-66f686b72474,ماڵی ئاغا ۲,masy dabashany nwe,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.56072920,45.41287080,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""ماڵی ئاغا ۲"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""masy dabashany nwe""}",ماڵی ىاغا ۲,,,,,,,,name:ماڵی ىاغا ۲|sulaymaniyah|cafe,35,50,2026-04-02 11:32:20.732+00,true,false
ac6e1eb8-16b4-4b95-b72a-7c34a0bdc4ef,سەموونخانەی شێخ محێدین,samon,,,,403-28,Sulaymaniyah,Sulaymaniyah,Iraq,35.55247100,45.41776700,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""سەموونخانەی شێخ محێدین"", ""shop"": ""bakery"", ""_extra"": {""name_ku"": ""سه مون خانه ى شيخ محي الدين"", ""all_phones"": [], ""opening_hours"": ""24/7""}, ""name:ar"": ""معمل صمون شيخ محي الدين"", ""name:en"": ""samon"", ""name:ku"": ""سه مون خانه ى شيخ محي الدين"", ""tourism"": ""picnic_site"", ""addr:street"": ""403-28"", ""opening_hours"": ""24/7"", ""internet_access"": ""wlan""}",سەموونخانەی شێخ محێدین,,403-28,,,,,,name:سەموونخانەی شێخ محێدین|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
dc10f62e-a409-4295-8f63-f1018a4bc8fd,قۆریە شکاو,Qorya shkaw,,,,Salim Street,Sulaymaniyah,Sulaymaniyah,Iraq,35.56060070,45.42296080,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,2026-04-02 11:32:20.446875+00,,"{""name"": ""قۆریە شکاو"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""Qorya shkaw"", ""addr:street"": ""Salim Street""}",قۆریە شکاو,,salim street,,,,,,name:قۆریە شکاو|sulaymaniyah|cafe,50,50,2026-04-02 11:32:20.732+00,true,false
