id,name,name_en,phone,website,email,address,city,governorate,country,latitude,longitude,category,subcategory,type,facebook,instagram,fsq_id,external_id,source,data_quality,verified,created_at,updated_at,scraped_at,search_tags,raw_data
1510db0a-791c-4b53-acba-176ad9cad6a5,فرست بۆ نێرگەلە,,,,,,Erbil,Erbil,Iraq,36.19964910,44.04385800,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 12:21:58.724853+00,2026-04-02 12:21:58.724853+00,2026-04-02 12:21:58.724853+00,,"{""name"": ""فرست بۆ نێرگەلە"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}"
15229d4b-f4d6-4eef-a45f-7ed8b4025b35,Market rozya,,,,,sebardan- nzik mzgawty gawray sebardan,أربيل,Erbil,Iraq,36.21478300,44.09553900,Shop/Retail,shop,,,,osm_node_11657130498,osm_node_11657130498,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""Market rozya"", ""shop"": ""convenience"", ""_extra"": {""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:full"": ""sebardan- nzik mzgawty gawray sebardan"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ""}"
15298146-1fd5-4bfb-91d1-755d5e406255,شاورما الشعلان,,,,,العامرية,بغداد,Baghdad,Iraq,33.30172180,44.30001850,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:30:00.031085+00,2026-04-02 19:30:00.031085+00,2026-04-02 19:30:00.031085+00,,"{""name"": ""شاورما الشعلان"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""العامرية"", ""addr:neighbourhood:en"": ""Al-Ameryia""}"
1530bd32-952b-4357-b12c-88135534611b,بيانو كافيه,,,,,,Basra,Basra,Iraq,30.50396470,47.83519630,Cafe,cafe,,,,osm_node_11768419734,osm_node_11768419734,osm,partial,false,2026-04-02 14:58:44.408976+00,2026-04-02 14:58:44.408976+00,2026-04-02 14:58:44.408976+00,,"{""name"": ""بيانو كافيه"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}"
153e00ac-0845-415d-a1b5-20d7d4f0aeed,Super Sauce - سوبر صوص السيدية,,,,,السيدية,بغداد,Baghdad,Iraq,33.25123070,44.35445670,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:29:58.472804+00,2026-04-02 19:29:58.472804+00,2026-04-02 19:29:58.472804+00,,"{""name"": ""Super Sauce - سوبر صوص السيدية"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""السيدية"", ""addr:neighbourhood:en"": ""Saydia""}"
15486fe8-c79f-4c59-8460-91e35f32321b,Qadr Khoshnaw,,+9647504139328,,,109-53,Erbil,Erbil,Iraq,36.18980120,44.01150450,Shop/Retail,shop,,,,osm_way_1306670712,osm_way_1306670712,osm,real,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""Qadr Khoshnaw"", ""shop"": ""electronics"", ""phone"": ""9647504139328"", ""_extra"": {""operator"": ""owner"", ""postcode"": ""44001"", ""all_phones"": [""9647504139328""], ""opening_hours"": ""24/7""}, ""building"": ""yes"", ""operator"": ""owner"", ""addr:city"": ""Erbil"", ""addr:street"": ""109-53"", ""payment:visa"": ""yes"", ""addr:postcode"": ""44001"", ""opening_hours"": ""24/7""}"
1572d576-7b77-42ad-9778-c907b6638263,فلافل ابو قمجه,Falafel Abu Qamja,,,,,Baghdad,Baghdad,Iraq,33.32805690,44.45724060,Restaurant,restaurant,,,,,,osm,partial,false,2026-04-02 19:30:11.956006+00,2026-04-02 19:30:11.956006+00,2026-04-02 19:30:11.956006+00,,"{""name"": ""فلافل ابو قمجه"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant"", ""name:en"": ""Falafel Abu Qamja""}"
15c67593-42f6-4a9e-86c5-f77099b0c914,market zryan,,,,,Erbil 40m chwaryane badawan,أربيل,Erbil,Iraq,36.17150100,44.03630100,Shop/Retail,shop,,,,osm_node_11657146809,osm_node_11657146809,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""market zryan"", ""shop"": ""convenience"", ""_extra"": {""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:full"": ""Erbil 40m chwaryane badawan"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ""}"
15cb33ad-3883-4454-8397-7974623bf817,Ali Network,,+9647504336180,https://bio.link/alinetwork,,,Erbil,Erbil,Iraq,36.15212920,44.01404780,Shop/Retail,shop,,,,osm_node_6032782767,osm_node_6032782767,osm,real,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""Ali Network"", ""shop"": ""mobile_phone"", ""phone"": ""+964 750 433 6180"", ""_extra"": {""all_phones"": [""+964 750 433 6180""]}, ""website"": ""https://bio.link/alinetwork""}"
15ec5021-221d-40ff-8635-f2d7317bc1d6,فروج ونص - الاعظمية,,,,,الأعظمية,بغداد,Baghdad,Iraq,33.37534260,44.37170860,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:30:13.788806+00,2026-04-02 19:30:13.788806+00,2026-04-02 19:30:13.788806+00,,"{""name"": ""فروج ونص - الاعظمية"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""الأعظمية"", ""addr:neighbourhood:en"": ""Adhamiya""}"
160fbd25-6fb8-438f-9369-74529bd63848,اورجنال كنافة,,,,,الكرادة,بغداد,Baghdad,Iraq,33.30524950,44.45022470,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:30:09.208426+00,2026-04-02 19:30:09.208426+00,2026-04-02 19:30:09.208426+00,,"{""name"": ""اورجنال كنافة"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""الكرادة"", ""addr:neighbourhood:en"": ""Karrada""}"
163f2813-6fd8-4eeb-9524-6b52d5c0532f,مول - كارفور رويال -  شارع 60,,,,,شارع ال60-رويالمول مقابل جامع جليل الخياط (كارفور رويال),أربيل,Erbil,Iraq,36.20230000,44.02033670,Shop/Retail,shop,,,,osm_node_11065547286,osm_node_11065547286,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""مول - كارفور رويال -  شارع 60"", ""shop"": ""convenience"", ""_extra"": {""postcode"": ""44001"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:full"": ""شارع ال60-رويالمول مقابل جامع جليل الخياط (كارفور رويال)"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001""}"
169dfd59-5967-43d1-8552-000846d524e4,بلال بازاڕ,,,,,قضاء أربيل,أربيل,Erbil,Iraq,36.20876060,44.08387240,Shop/Retail,shop,,,,osm_way_1091966142,osm_way_1091966142,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""بلال بازاڕ"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44001"", ""all_phones"": []}, ""building"": ""yes"", ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001""}"
16b40d71-0deb-4d53-8dd6-17a214ed5e46,مطعم مزايا,,,,,المنصور,بغداد,Baghdad,Iraq,33.31791100,44.34330390,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:30:04.728449+00,2026-04-02 19:30:04.728449+00,2026-04-02 19:30:04.728449+00,,"{""name"": ""مطعم مزايا"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""المنصور"", ""addr:neighbourhood:en"": ""Al-Mansoor""}"
16c0b144-f24b-499f-aad1-3fdf821e6379,سوبرماركت - هولند بازار جيت - عينكاوه,,,,,عينكاوة -شارع المنتزة-(هولند جيت),أربيل,Erbil,Iraq,36.23162060,43.99473700,Shop/Retail,shop,,,,osm_node_11065547267,osm_node_11065547267,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""سوبرماركت - هولند بازار جيت - عينكاوه"", ""shop"": ""convenience"", ""_extra"": {""postcode"": ""44003"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:full"": ""عينكاوة -شارع المنتزة-(هولند جيت)"", ""addr:town"": ""عنكاوا"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44003"", ""addr:subdistrict"": ""ناحية عنكاوا""}"
16dceab2-22f6-4135-9fd3-5938cf443132,مطعم وكاهي فيروز,,,,,زيونة,بغداد,Baghdad,Iraq,33.32410020,44.44422710,Restaurant,restaurant,,,,,,osm,partial,false,2026-04-02 19:30:11.956006+00,2026-04-02 19:30:11.956006+00,2026-04-02 19:30:11.956006+00,,"{""name"": ""مطعم وكاهي فيروز"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""زيونة"", ""addr:neighbourhood:en"": ""Zayona""}"
170aa572-807a-4fff-90e7-8a5a2734eee4,ماڵی بەزاز,Bazzaz Home,+9647505496400,,,"62, شەقامی شارەوانی, قضاء أربيل",أربيل,Erbil,Iraq,36.17741140,44.01255900,Shop/Retail,shop,,,,osm_node_9286532617,osm_node_9286532617,osm,real,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""ماڵی بەزاز"", ""shop"": ""convenience"", ""phone"": ""+964 750 549 6400"", ""_extra"": {""name_ku"": ""Mala bezaz"", ""postcode"": ""44001"", ""all_phones"": [""+964 750 549 6400""], ""opening_hours"": ""Sa-Th 10:00-23:00; Fr 03:00-23:00""}, ""name:en"": ""Bazzaz Home"", ""name:ku"": ""Mala bezaz"", ""name:ckb"": ""ماڵی بەزاز"", ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:street"": ""شەقامی شارەوانی"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001"", ""opening_hours"": ""Sa-Th 10:00-23:00; Fr 03:00-23:00"", ""addr:housenumber"": ""62""}"
170ea525-3423-46f1-9bf3-cd1d62795216,قاوة خانةى كؤمپانياى بةريز,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.53686540,45.44310580,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""قاوة خانةى كؤمپانياى بةريز"", ""_extra"": {""name_ku"": ""قاوة خانةى كؤمپانياى بةريز"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:ar"": ""مقهى بريز"", ""name:ku"": ""قاوة خانةى كؤمپانياى بةريز""}"
1713bdec-ef4c-4603-bd3c-91a37046624f,سوبر كومبير - العامرية,,,,,العامرية,بغداد,Baghdad,Iraq,33.29599210,44.29107370,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:30:00.031085+00,2026-04-02 19:30:00.031085+00,2026-04-02 19:30:00.031085+00,,"{""name"": ""سوبر كومبير - العامرية"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""العامرية"", ""addr:neighbourhood:en"": ""Al-Ameryia""}"
17268a68-c5c3-4f76-8be3-9abbd61ee1fe,ستورم برغر,,,,,السيدية,بغداد,Baghdad,Iraq,33.24489180,44.35804190,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:29:58.472804+00,2026-04-02 19:29:58.472804+00,2026-04-02 19:29:58.472804+00,,"{""name"": ""ستورم برغر"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""السيدية"", ""addr:neighbourhood:en"": ""Saydia""}"
172cee20-f7e1-4129-b89a-d0fb64982d59,Soran bazar,,,,,,Erbil,Erbil,Iraq,36.19628610,44.05748270,Shop/Retail,shop,,,,osm_way_764579011,osm_way_764579011,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""Soran bazar"", ""shop"": ""supermarket"", ""_extra"": {""all_phones"": [], ""opening_hours"": ""24/7""}, ""building"": ""yes"", ""opening_hours"": ""24/7""}"
17580c7e-1185-4a22-9fa3-223ba643c8d9,ماركيتى ريبوار,Rebwar market,,,,,Erbil,Erbil,Iraq,36.21924870,44.03047930,Shop/Retail,shop,,,,osm_node_7875176885,osm_node_7875176885,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""ماركيتى ريبوار"", ""shop"": ""supermarket"", ""_extra"": {""operator"": ""Rebwar"", ""all_phones"": [], ""opening_hours"": ""Mo-Su 09:00-00:00""}, ""name:en"": ""Rebwar market"", ""operator"": ""Rebwar"", ""opening_hours"": ""Mo-Su 09:00-00:00""}"
175a647c-a1f6-4ecf-8063-f6723fff6ac8,بابريكا - Paprika,,,,,الكرادة,بغداد,Baghdad,Iraq,33.30549370,44.44246420,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:30:09.208426+00,2026-04-02 19:30:09.208426+00,2026-04-02 19:30:09.208426+00,,"{""name"": ""بابريكا - Paprika"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""الكرادة"", ""addr:neighbourhood:en"": ""Karrada""}"
1778ea45-5a89-4bb7-9496-a01e553035b5,سەنتەری ئەستێرە,Astera Center,+9647504795133,,hamidmobile28@gmail.com,"100, شەقامی دەرسیم",Erbil,Erbil,Iraq,36.17471560,44.04336290,Shop/Retail,shop,,,,osm_node_13479698101,osm_node_13479698101,osm,real,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""سەنتەری ئەستێرە"", ""shop"": ""mobile_phone"", ""email"": ""hamidmobile28@gmail.com"", ""phone"": ""+9647504795133"", ""_extra"": {""all_phones"": [""+9647504795133""]}, ""name:ar"": ""سنتر استیرة"", ""name:en"": ""Astera Center"", ""addr:street"": ""شەقامی دەرسیم"", ""addr:housenumber"": ""100""}"
1789a11a-6b16-4022-80c4-d689d6669799,Dost Pizza,,+9647705305342,,,Piramagrun Street,Sulaimaniyah,Sulaymaniyah,Iraq,35.56673600,45.41823050,Restaurant,restaurant,,,,osm_node_13596537564,osm_node_13596537564,osm,real,false,2026-04-02 16:34:53.314024+00,2026-04-02 16:34:53.314024+00,2026-04-02 16:34:53.314024+00,,"{""name"": ""Dost Pizza"", ""phone"": ""+964 7705305342"", ""_extra"": {""cuisine"": ""pizza"", ""postcode"": ""46001"", ""all_phones"": [""+964 7705305342""]}, ""amenity"": ""fast_food"", ""cuisine"": ""pizza"", ""addr:city"": ""Sulaimaniyah"", ""addr:street"": ""Piramagrun Street"", ""addr:postcode"": ""46001"", ""drive_through"": ""no""}"
17b4978b-aa54-40a6-8422-711efb4e2b05,elian donut,,+9647701408801,,,"HCCG+C68, Koraw St",sulaymaniyah,Sulaymaniyah,Iraq,35.57091160,45.42574560,Cafe,cafe,,,,,,osm,real,false,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,2026-04-02 11:32:19.844213+00,,"{""name"": ""elian donut"", ""phone"": ""9647701408801"", ""_extra"": {""cuisine"": ""donut;dessert;cake"", ""postcode"": ""46024"", ""all_phones"": [""9647701408801""], ""opening_hours"": ""Mo-Su 10:00-23:00""}, ""amenity"": ""cafe"", ""cuisine"": ""donut;dessert;cake"", ""addr:city"": ""sulaymaniyah"", ""addr:street"": ""Koraw St"", ""addr:postcode"": ""46024"", ""opening_hours"": ""Mo-Su 10:00-23:00"", ""addr:housenumber"": ""HCCG+C68""}"
17b7a8d9-ce20-41b1-8d02-1b4a000bce70,طاووق الغزاليه,,,,,شارع البصرة,Baghdad,Baghdad,Iraq,33.33618170,44.28402400,Restaurant,restaurant,,share/16uiy6ZPnF,,,,osm,real,false,2026-04-02 19:30:02.402998+00,2026-04-02 19:30:02.402998+00,2026-04-02 19:30:02.402998+00,,"{""name"": ""طاووق الغزاليه"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant"", ""addr:street"": ""شارع البصرة"", ""contact:facebook"": ""share/16uiy6ZPnF""}"
17dc1646-1db6-4da3-a379-a3ce50391753,مطعم محمد سليمانية,,,,,,Sulaymaniyah,Sulaymaniyah,Iraq,35.54794480,45.46052680,Restaurant,restaurant,,,,osm_node_6024879585,osm_node_6024879585,osm,partial,false,2026-04-02 16:34:53.314024+00,2026-04-02 16:34:53.314024+00,2026-04-02 16:34:53.314024+00,,"{""name"": ""مطعم محمد سليمانية"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant""}"
17e9ae89-cd16-4673-a9df-e07728047f6d,كنافتك لسيارتك,,,,,القادسية,بغداد,Baghdad,Iraq,33.29164400,44.35095290,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:30:01.461163+00,2026-04-02 19:30:01.461163+00,2026-04-02 19:30:01.461163+00,,"{""name"": ""كنافتك لسيارتك"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""القادسية"", ""addr:neighbourhood:en"": ""Qadsiya""}"
17f80e85-83e3-4761-b49b-868f025c7053,دجاج وسمك آدم - الكرادة,,,,,الكرادة,بغداد,Baghdad,Iraq,33.30690440,44.45369500,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:30:09.208426+00,2026-04-02 19:30:09.208426+00,2026-04-02 19:30:09.208426+00,,"{""name"": ""دجاج وسمك آدم - الكرادة"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""الكرادة"", ""addr:neighbourhood:en"": ""Karrada""}"
1807c543-3eea-4668-b7bb-2784b6eec154,kara market baxtyare,kara market,,,,07501737550,Erbil,Erbil,Iraq,36.20853470,43.99800340,Shop/Retail,shop,,,,osm_node_11885941369,osm_node_11885941369,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""kara market baxtyare"", ""shop"": ""supermarket"", ""_extra"": {""all_phones"": []}, ""name:en"": ""kara market"", ""addr:housenumber"": ""07501737550""}"
1817426f-7910-4bd9-9501-4fa17c177715,معجنات فاطمة,,,,,,Basra,Basra,Iraq,30.49437480,47.83937360,Cafe,cafe,,,,osm_node_11768419697,osm_node_11768419697,osm,partial,false,2026-04-02 14:58:44.408976+00,2026-04-02 14:58:44.408976+00,2026-04-02 14:58:44.408976+00,,"{""name"": ""معجنات فاطمة"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}}"
181d9c68-72a3-4a67-b5cd-e2a16d457a41,سوبر ماركت - T.H.B - اربيل,,,,,ام ار اف 5 (T.H.B),أربيل,Erbil,Iraq,36.19386890,43.96447200,Shop/Retail,shop,,,,osm_node_11065547278,osm_node_11065547278,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""سوبر ماركت - T.H.B - اربيل"", ""shop"": ""convenience"", ""_extra"": {""postcode"": ""44001"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:full"": ""ام ار اف 5 (T.H.B)"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001""}"
1828711c-90b3-4c97-a60b-3957d37d08a1,مطعم الشيف السوري,,,,,,Baghdad,Baghdad,Iraq,33.38884550,44.36826580,Restaurant,restaurant,,,,,,osm,partial,false,2026-04-02 19:30:14.705328+00,2026-04-02 19:30:14.705328+00,2026-04-02 19:30:14.705328+00,,"{""name"": ""مطعم الشيف السوري"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant""}"
1834d052-8093-4aae-8b20-01e48ad4f004,3 bra,,,,,,Erbil,Erbil,Iraq,36.15244090,44.01360420,Cafe,cafe,,,,,,osm,partial,false,2026-04-02 12:21:56.39034+00,2026-04-02 12:21:56.39034+00,2026-04-02 12:21:56.39034+00,,"{""name"": ""3 bra"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}, ""name:ar"": ""3 bra""}"
184ad9bf-bd92-425b-9530-4ca121c06fb0,مارکێتی دڵدار,Dldar Market,+9647504549697,,,شەقامی زراریان,Erbil,Erbil,Iraq,36.20144160,44.00782960,Shop/Retail,shop,,,,osm_node_8494764317,osm_node_8494764317,osm,real,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""مارکێتی دڵدار"", ""shop"": ""supermarket"", ""phone"": ""07504549697"", ""_extra"": {""all_phones"": [""07504549697""], ""opening_hours"": ""Sa-Th 09:00-00:00; Fr 09:00-18:00""}, ""name:en"": ""Dldar Market"", ""addr:street"": ""شەقامی زراریان"", ""opening_hours"": ""Sa-Th 09:00-00:00; Fr 09:00-18:00""}"
186a589f-0d1a-4871-bfd6-4f86bbee1b10,ملك المشويات,,,,,,Baghdad,Baghdad,Iraq,33.32449340,44.33808170,Restaurant,restaurant,,,,,,osm,partial,false,2026-04-02 19:30:05.185802+00,2026-04-02 19:30:05.185802+00,2026-04-02 19:30:05.185802+00,,"{""name"": ""ملك المشويات"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant""}"
18767c57-67de-4160-ac7a-f796b29141d0,پێشانگای ماکس بۆ مۆبایل,max exhibition for mobile phone,,,,,Erbil,Erbil,Iraq,36.16489380,44.03479680,Shop/Retail,shop,,,,osm_node_6565099754,osm_node_6565099754,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""پێشانگای ماکس بۆ مۆبایل"", ""shop"": ""mobile_phone"", ""_extra"": {""all_phones"": []}, ""name:en"": ""max exhibition for mobile phone""}"
1886a772-e62c-460e-8689-65622ef3e243,ئاسؤ,,,,,,Erbil,Erbil,Iraq,36.21333530,44.03799370,Shop/Retail,shop,,,,osm_node_8226595438,osm_node_8226595438,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""ئاسؤ"", ""shop"": ""supermarket"", ""_extra"": {""all_phones"": []}}"
188eed33-92ba-45ac-a8d7-d1ef65cf520d,شرابت صفاء الدين,,,,,الأعظمية,بغداد,Baghdad,Iraq,33.37183400,44.36822180,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:30:13.788806+00,2026-04-02 19:30:13.788806+00,2026-04-02 19:30:13.788806+00,,"{""name"": ""شرابت صفاء الدين"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""الأعظمية"", ""addr:neighbourhood:en"": ""Adhamiya""}"
189833f1-6373-4932-a117-172271fc2a7b,شارا,,,,,قضاء أربيل,أربيل,Erbil,Iraq,36.23238950,43.99826470,Shop/Retail,shop,,,,osm_node_8226596228,osm_node_8226596228,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""شارا"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44003"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:town"": ""عنكاوا"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44003"", ""addr:subdistrict"": ""ناحية عنكاوا""}"
18aba81b-3a1f-4cf7-ac43-4c095d41924a,طويل برغر,,,,,السيدية,بغداد,Baghdad,Iraq,33.23401800,44.33052060,Restaurant,restaurant,,,,,,osm,real,false,2026-04-02 19:29:57.935548+00,2026-04-02 19:29:57.935548+00,2026-04-02 19:29:57.935548+00,,"{""name"": ""طويل برغر"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""السيدية"", ""addr:neighbourhood:en"": ""Saydia""}"
18ac7df1-7a68-49b5-9239-550b77701b8d,Bazgr mobile,,,,,mantkawa jadae malla wzer barambarvtorshe aje osman,أربيل,Erbil,Iraq,36.16143000,44.02351800,Shop/Retail,shop,,,,osm_node_11657148731,osm_node_11657148731,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""Bazgr mobile"", ""shop"": ""mobile_phone"", ""_extra"": {""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:full"": ""mantkawa jadae malla wzer barambarvtorshe aje osman"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ""}"
18ba432e-7b99-40e3-bb97-4cf81d75fe70,ايليا,,,,,قضاء أربيل,أربيل,Erbil,Iraq,36.22999240,43.99421790,Shop/Retail,shop,,,,osm_node_8226595919,osm_node_8226595919,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""ايليا"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44003"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:town"": ""عنكاوا"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44003"", ""addr:subdistrict"": ""ناحية عنكاوا""}"
18bc2191-69fb-4f85-ac43-da91db9cfc51,Market Rozh,,,,,"Erbil, eskan",أربيل,Erbil,Iraq,36.17790700,44.01813100,Shop/Retail,shop,,,,osm_node_11657117061,osm_node_11657117061,osm,partial,false,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,2026-04-02 08:33:20.356433+00,,"{""name"": ""Market Rozh"", ""shop"": ""convenience"", ""_extra"": {""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:full"": ""Erbil, eskan"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ""}"
