name,name_en,phone,website,email,address,city,governorate,category,subcategory,latitude,longitude,facebook,instagram,data_quality,verified,source
صيدلية بەربێل,Barbel Pharmacy,,,,"ڕۆشنبیران, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1308065,44.0375378,,,partial,false,osm
نۆرینگەی پزیشکی ماردین,CLINIC MARDIN,,,nabaz.kaka@gmail.com,,Erbil,Erbil,Healthcare,healthcare,36.1656812,43.9599195,,,partial,false,osm
بنکەی هەولێر بۆ بوژانەوەی جەستەییی,Erbil center for physical revival,,,,M120 Ring Road,Erbil,Erbil,Healthcare,healthcare,36.1454189,43.975111,,,partial,false,osm
صلیب احمر,ICRC,,,,,Erbil,Erbil,Healthcare,healthcare,36.1458553,43.9748645,,,partial,false,osm
شیخ عبدالکریم کاکە ملا,,,,,شەقامی ١٢٠ مەتری,Erbil,Erbil,Healthcare,healthcare,36.1447765,43.9773077,,,partial,false,osm
د. سوزى,Janbaz clinic,,,,,Erbil,Erbil,Healthcare,healthcare,36.1513708,43.9748765,,,partial,false,osm
مركز التوحد الاماراتي,Emarati autism centre,,,,,Erbil,Erbil,Healthcare,healthcare,36.1567704,43.9618329,,,partial,false,osm
ژامبەر,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1552542,43.971655,,,partial,false,osm
دەرمانخانەی لەیان,layan pharmacy,,,,,Erbil,Erbil,Healthcare,healthcare,36.1608093,43.9667991,,,partial,false,osm
سةنديكاى بالاى كارمةندانى تةندروستي,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1599072,43.9644874,,,partial,false,osm
نەخۆشخانەی لالاف,Lalaf Hospital,,,,,Erbil,Erbil,Healthcare,healthcare,36.1601008,43.9672275,,,partial,false,osm
مستشفى شار,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1608443,43.9669566,,,partial,false,osm
نەخۆشخانەی فریاکەوتنی رۆژئاوای هەولێر,West Erbil emergency hospital,,,,"شەقامی پێشەوا قازی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1611088,43.9685698,,,partial,false,osm
بەشی سووتان,Burning Section,,,,,Erbil,Erbil,Healthcare,healthcare,36.1604487,43.9684993,,,partial,false,osm
علاج مرضى التوحد,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1659434,43.9732179,,,partial,false,osm
بنکەی تەندروستی بەهاری نوێ,,,,,,Erbil,Erbil,Healthcare,healthcare,36.155507,43.9768886,,,partial,false,osm
نەخۆشخانەی پێست,Dermatological Center,,,,"107, شەقامی 100 م",Erbil,Erbil,Healthcare,healthcare,36.1555858,43.9775754,,,partial,false,osm
یاران,yaran,,,,,Erbil,Erbil,Healthcare,healthcare,36.1537483,43.976768,,,partial,false,osm
عياده محمد,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1559524,43.981818,,,partial,false,osm
عياده حازم,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1562042,43.9812305,,,partial,false,osm
مزاحم الصميدعي,,,,,شەقامی پێشەوا قازی,Erbil,Erbil,Healthcare,healthcare,36.1579127,43.9819868,,,partial,false,osm
shadnaz pharmacy,,,,,شارۆچکەی ناوەندی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1919125,43.9610078,,,partial,false,osm
Pharmacy Chra,,,,,شارۆچکەی ناوەندی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1881397,43.9585151,,,partial,false,osm
مختبر ياد,,,,,,Erbil,Erbil,Healthcare,healthcare,36.167935,43.9744313,,,partial,false,osm
د.صالح بابان,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1724829,43.969927,,,partial,false,osm
ازيان,azhyan,,,,نەورۆز,Erbil,Erbil,Healthcare,healthcare,36.1762202,43.9745032,,,partial,false,osm
نەخۆشخانەی سەردەمی تایبەت,Saradam Private Hospital,,,,"شەقامی نەورۆز, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1676776,43.9763724,https://www.facebook.com/SerdemPrivateHospital/?rf=242536162606866,,partial,false,osm
نەخۆشخانەی رۆژ,Day hospital,,,,,Erbil,Erbil,Healthcare,healthcare,36.1723198,43.9810218,,,partial,false,osm
ناخين دمرمانخانهى صيدلية,Nakhin Pharmacy,,,,,Erbil,Erbil,Healthcare,healthcare,36.1689412,43.9847146,,,partial,false,osm
دەرمانخانەی پەریسا,Parisa,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1722879,43.9875935,,,partial,false,osm
دەرمانخانەی کۆبین,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1770749,43.9811612,,,partial,false,osm
صیدلیة سلام,salam pharmacy,,,,شەقامی ئەلبان,Erbil,Erbil,Healthcare,healthcare,36.1746882,43.9842972,,,partial,false,osm
دەرمانخانەی کۆشکی دەرمان,,,,,"شەقامی نەورۆز, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1754753,43.9833129,,,partial,false,osm
کۆمەڵگای پزیشکی ئەوینی باڵا,komalgay pzishki Awini Bala,,,,,Erbil,Erbil,Healthcare,healthcare,36.1742958,43.9836882,,,partial,false,osm
نۆرینگەی د. نیعمەت,,,,,"شەقامی زوورگەزراو, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1751044,43.9836177,,,partial,false,osm
Dr sarwar Qurbani ENT دكتور سرور قرباني,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1876752,43.9680207,,,partial,false,osm
Sima Pharm,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1918391,43.9688872,,,partial,false,osm
مەشخەل,mashxal,,,,,Erbil,Erbil,Healthcare,healthcare,36.156596,43.9910737,,,partial,false,osm
دەرمانخانەی ئەشرەفیە,,,,,"شەقامی پیربال مەحمود, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1544332,44.0136635,,,partial,false,osm
صيدلية أشرفية,Ashrafiyah Pharmacy,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1544383,44.013719,,,partial,false,osm
دەرمانخانەی هودا,Huda Pharmacy,,,,"شەقامی قاسملۆ, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1649472,44.0119286,,,partial,false,osm
نەخۆشخانەی نانەکەلی,Nanakaly Hospital,,,,"شەقامی خەبات, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1645466,44.011027,,,partial,false,osm
دەرمانخانەی ڕاستی,3adala pharmacy,,,,"شەقامی پیرباڵ مەحمود, شارۆچکەی ناوەندی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1401072,44.0156065,,,partial,false,osm
عيادة زراعة الشعر,,,,,شارۆچکەی ناوەندی هەولێر,هەولێر,Erbil,Healthcare,healthcare,36.1407641,44.018007,,,partial,false,osm
Dr. Abdulla,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1514717,44.0141655,,,partial,false,osm
مركز الامل الاردني,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1509462,44.017378,,,partial,false,osm
صيدلية راستي,Rasti pharmacy,,,,"شەقامی پیرباڵ مەحمود, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1474371,44.0148423,,,partial,false,osm
نەخۆشخانەی زانکۆ,Zanko hospital,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1515882,44.018722,,,partial,false,osm
نەخۆشخانەی شیفا,Shifaa Hospital,,,,"شەقامی پێشەوا قازی ١٠٠م, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1574205,44.022683,,,partial,false,osm
بنکەی تەندرووستی کوردستان,Kurdistan Health Center,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1556803,44.0262781,,,partial,false,osm
دەرمانخانەی هارمۆنی,,,,,,Erbil,Erbil,Healthcare,healthcare,36.164977,44.019281,,,partial,false,osm
دەرمانخانەی خونچە,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1622266,44.0232887,,,partial,false,osm
دەرمانخانەی ژارین,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1618267,44.0233216,,,partial,false,osm
دەرمانخانەی دابێژ,dabezh,,,,"341-52, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1560256,44.0326695,,,partial,false,osm
دەرمانخانەی ڤایۆلێت,,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1530447,44.0399109,,,partial,false,osm
دەرمانخانەی فریشتەی بەهەشت,frishtay bahasht,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1547422,44.0384046,,,partial,false,osm
دەرمانخانەی پەڕی گوڵ,,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1582003,44.0352242,,,partial,false,osm
دەرمانخانەی داهاتوو,,,,,"شەقامی نەمامگە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1578763,44.0361981,,,partial,false,osm
بنکەی تەندروستی محمد باجەلان,Muhammad Bajalan Health Center,,,,Alban,Erbil,Erbil,Healthcare,healthcare,36.1689107,43.9906687,,,partial,false,osm
دەرمانخانەی تابلێت,tablet pharmacy,,,,,Erbil,Erbil,Healthcare,healthcare,36.170653,43.9927661,,,partial,false,osm
صیدلیة سلام,salam pharmacy,,,,شەقامی ئەلبان,Erbil,Erbil,Healthcare,healthcare,36.1693932,43.99121,,,partial,false,osm
نۆرینگەی پزیشکی ستار,norengay star,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.171413,43.9882562,,,partial,false,osm
دەرمانخانەی لاڤە,Lava pharmacy,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1690647,43.9996202,,,partial,false,osm
نۆرینگەی غازی ئاپۆ,norengay ghazi apo,,,,,Erbil,Erbil,Healthcare,healthcare,36.1722616,43.9972688,,,partial,false,osm
نۆرینگەی پزیشکی مەلەک,norengay malak,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1704284,43.996205,,,partial,false,osm
نۆڕینگەی,norenga,,,,,Erbil,Erbil,Healthcare,healthcare,36.166163,43.9968586,,,partial,false,osm
دکتۆر ئەڤین سلیم حسێن,Dr. Avin salim huseen,,,,,Erbil,Erbil,Healthcare,healthcare,36.1774944,43.9887083,,,partial,false,osm
د. سەفین,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1755052,44.0002069,,,partial,false,osm
نۆرینگەی تەیب,norengay talb,,,,,Erbil,Erbil,Healthcare,healthcare,36.1728582,43.9980046,,,partial,false,osm
نۆرینگەی یاسین,norengay yasen,,,,,Erbil,Erbil,Healthcare,healthcare,36.1742898,43.9991212,,,partial,false,osm
نۆرینگەی رزگار,norengay rzgar,,,,,Erbil,Erbil,Healthcare,healthcare,36.1733853,43.9984286,,,partial,false,osm
پزیشکی یاریدەدەر: دلشاد عەبدولقادر شەریف,Medical assistant Dilshad Abdul Qadir Sharif,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1701609,44.0073184,,,partial,false,osm
دەرمانخانەی تارا,,,,,"شەقامی جەودەت ئەحمەد ناجی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1694662,44.0046501,,,partial,false,osm
نۆرینگەی دڵشاد,norengay dlshad,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.170095,44.0073267,,,partial,false,osm
نەخۆشخانەی زانیاری,Zanyari Hospital,,,,"شەقامی کوردستان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1740666,44.0063541,,,partial,false,osm
دەرمانخانەی کاوە,,,,doctorkawa@gmail.com,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1744591,44.0012972,,,partial,false,osm
نۆڕینگەی پزیشکیی زانیاری,Zaniary Medical Clinic,,,,"شەقامی کوردستان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1749001,44.0057241,,,partial,false,osm
دەرمانخانەی ڕووناکی بەیار,,,,,"شەقامی کوردستان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1742988,44.0052538,,,partial,false,osm
دەرمانخانەی ئازادی,,,,,"شەقامی کوردستان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1740556,44.0064566,,,partial,false,osm
د. شفاء,Dr. Shifaa,,,,,Erbil,Erbil,Healthcare,healthcare,36.1762392,44.0010565,,,partial,false,osm
مركز الشامي للعيون,Shami eye center,,,,"60 Meter road, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1843317,43.9940888,,,partial,false,osm
دەرمانخانەی هاودڵ,Hawdel,,,,"شەقامی کوردستان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1842237,43.9940961,,,partial,false,osm
نۆرینگەی سەفا عیزەدین,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1878263,43.9992324,,,partial,false,osm
پزیشکی کوردەواری,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1897098,44.0041725,,,partial,false,osm
دكتور زانست عزيز حمد خؤشناو,,,,,"شەقامی سوڵتان موزەفەر, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1915418,44.0008858,,,partial,false,osm
دکتۆر تەها بەدرانی,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1919329,44.0032056,,,partial,false,osm
نۆرینگەی پزیشکی ئومێد مەشهەدانی,,,,,"شەقامی بارزانی نەمر, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1860497,44.0030955,,,partial,false,osm
دەرمانخانەی نیازی,Niyazi Pharmacy,,,,"شەقامی شێخی چۆلی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1876038,44.0089682,,,partial,false,osm
دەرمانخانەی چنار,Chnar Pharmacy,,,,"شەقامی شێخی چۆلی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1876174,44.007469,,,partial,false,osm
خستخانة مأمون دباغ- للزواج,Mamoon Dabagh -Marriage,,,,شەقامی کەرکووک,Erbil,Erbil,Healthcare,healthcare,36.1704553,44.0150513,,,partial,false,osm
سەنتەری پەرەپێدانی پیشەی بەردەوام,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1702538,44.015525,,,partial,false,osm
Westeye Hospital,,,,,"شەقامی ڕووناکی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1701698,44.0244718,,,partial,false,osm
مستشفى كوردستان للعيون وعمليات جراحية ناظور,Kurdistan Eye Center and Operations in Endscope,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1784261,44.0225857,,,partial,false,osm
دەرمان خانەی هاوکار,hawkar pharmacy,,,,,Erbil,Erbil,Healthcare,healthcare,36.1680143,44.0369495,,,partial,false,osm
صيدلية ڕینمایی,Renmayi pharmacy,,,,,Erbil,Erbil,Healthcare,healthcare,36.1680761,44.036967,,,partial,false,osm
گیا دەرمانی سروشتی رەواندز,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1703774,44.037797,,,partial,false,osm
صيدلية ایبپس,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1725192,44.0380844,,,partial,false,osm
دەرمانخانەی مەشهور,,,,,"1, شەقامی مەلا ئەفەندی, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1759007,44.0315509,,,partial,false,osm
Mala Fandi Health Center,Mala afandi health center,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1762825,44.0398548,,,partial,false,osm
دەرمانخانەی ڕەحمە,Al-rahma,,,,"شەقامی جەمال حەیدەری, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1768164,44.0363624,,,partial,false,osm
صيدلية ئايبيس,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1729214,44.0383734,,,partial,false,osm
دەرمانخانەی پەریهان,Perihan Pharmacy,,,,"شەقامی ئیسکان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.180897,44.0148322,,,partial,false,osm
کلینکی دکتۆر ناجی-كۆن,Dr Naji Mustafa Clinic,,,,"Jalal Saeid Street, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1845617,44.0229261,,,partial,false,osm
بنکەی تەندروستی شەهیدان,Shahidan Health Center,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1822348,44.0244731,,,partial,false,osm
ناوەندی پزیشکی پسپۆڕی دەم و ددانی هەولێر,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1892966,44.0200231,,,partial,false,osm
بەڕێوەبەرایەتی لیژنە پزیشکییەکان,bareu barayatia pzishkiyakan,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1901077,44.019922,,,partial,false,osm
مستشفى نجدت حيدري( نه خوشخانه ى شيرى سيتاقان),Najdat alhaidary Hospital,,,,"60 Meter road, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1869923,44.0267618,,,partial,false,osm
نەخۆشخانەی ئەمەل,Amal Hospital,,,,,Erbil,Erbil,Healthcare,healthcare,36.1835398,44.0305578,,,partial,false,osm
باواجى,Bawaji Husein,,,,"شورتاوا, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.180575,44.040169,,,partial,false,osm
مستشفی تاران ال,taran hospital,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1835506,44.0396915,,,partial,false,osm
akşö corona testi,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1800096,44.0361592,,,partial,false,osm
مستشفى دايك,Daik Hospital,,,,,Erbil,Erbil,Healthcare,healthcare,36.1914884,44.0290179,,,partial,false,osm
مجمع بارز الطبي,Baarz Medical Complex,,,,شەقامی چنارۆک,Erbil,Erbil,Healthcare,healthcare,36.1916839,44.0291898,,,partial,false,osm
دكتور فارس القاضي مفاصل و فقرات,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1919892,44.0315979,,,partial,false,osm
بارز,,,,,,Erbil,Erbil,Healthcare,healthcare,36.191668,44.0297652,,,partial,false,osm
دكتور علي فيصل اربيل,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1918934,44.0309946,,,partial,false,osm
نەخۆشخانەی ڕزگاری,Rizgary Hospital,,,,"شەقامی کۆیە, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1917592,44.0379796,,,partial,false,osm
د. اراس حسن,Dr. Aras Hassan Sherwany,,,,,Erbil,Erbil,Healthcare,healthcare,36.190111,44.0359,,,partial,false,osm
كۆمەلگەی نۆڤێلا,Novella Village,,,,,Erbil,Erbil,Healthcare,healthcare,36.19094,44.0360297,,,partial,false,osm
دكتۆر سامی,skin,,,,,Erbil,Erbil,Healthcare,healthcare,36.1895437,44.0360491,,,partial,false,osm
top mad,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1895951,44.0360647,,,partial,false,osm
d. Abdula,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1907813,44.0361052,,,partial,false,osm
مستوصف لالا الطبي,,,,,"شەقامی جەمال حەیدەری, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1918309,44.0359923,,,partial,false,osm
سەنتەری پزیشکی تۆپ مێد,Top med medical compound,,,,,Erbil,Erbil,Healthcare,healthcare,36.1889015,44.0359235,,,partial,false,osm
پرسگەی نەخۆشخانەی رزگاری٪,,,,,,Erbil,Erbil,Healthcare,healthcare,36.1897144,44.0370542,,,partial,false,osm
تولیا,Tolia,,,,شەقامی جەمال حەیدەری,Erbil,Erbil,Healthcare,healthcare,36.188793,44.036149,,,partial,false,osm
Senses Beauty Medical Center,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.194989,43.9677925,,,partial,false,osm
Sarwaran Pharmacy,,,,,"شەقامی ئیحسان شێرزاد, شارۆچکەی ناوەندی هەولێر",هەولێر,Erbil,Healthcare,healthcare,36.1924031,43.9618401,,,partial,false,osm
دەرمانخانەی ئاپۆتیک,,,,,"شەقامی ڕەمزی نافع, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2086704,43.9827569,,,partial,false,osm
وايز,Wise Clinic,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2062232,43.9875328,,,partial,false,osm
Velocity Center,,,,,"68, 216-68, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2143332,43.9790387,,,partial,false,osm
نەخۆشخانەی تایبەتی هەولێر,Hawler Private Hospital,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2174045,43.9861067,,,partial,false,osm
سەنتەری جوانکاری ئەستێرە,Astera beauty centae,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2157102,43.9818199,,,partial,false,osm
مساج ريتاريو اربيل,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2142697,43.9851415,,,partial,false,osm
نەخۆشخانەی سەنتەری تاڵاسیما,,,,,,Erbil,Erbil,Healthcare,healthcare,36.2429422,43.9860618,,,partial,false,osm
عياده دكتور صفاء عزالدين,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.193279,43.9990868,,,partial,false,osm
نۆرینگەی پزیشکی وێڵفەر,,,,,"شەقامی سامی شۆڕش, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2029759,43.99207,,,partial,false,osm
مستشفى ولڤر,,,,,"شەقامی سامی شۆڕش, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2030267,43.9921173,,,partial,false,osm
مستشفى ولڤر,,,,,"شەقامی سامی شۆڕش, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.2029815,43.9919483,,,partial,false,osm
د.جنكي شوكت سالةيي,dr.jangi shawkat salayi,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2024045,44.0005099,,,partial,false,osm
SKaff Pharmacy,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2003264,43.9959245,,,partial,false,osm
المركز الإنكليزي للعيون اربيل,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2007576,43.9954426,,,partial,false,osm
Bluekenya Pharmacy,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2010262,43.9949639,,,partial,false,osm
Ismail Hasan barzanjy,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.2009429,43.9950793,,,partial,false,osm
Emergency Erbil Hospital,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1998033,43.9975016,,,partial,false,osm
د. عبدالسلام جاف,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1949153,44.0063764,,,partial,false,osm
عبد الجبار السوداني - جلدية,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1952072,44.0037979,,,partial,false,osm
دكتورة حسيبة محمد أمين خوشناو,Dr. Hasiba Muhammad Amin Khoshnaw,,,,"شەقامی پزیشکان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1948887,44.004953,,,partial,false,osm
کلینیک دکتۆر ئەیاد فەرەج,Clinic dr Ayad Faraj,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1946495,44.0051685,,,partial,false,osm
شارع الأطباء,chapamany Shaqam,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1942161,44.0056592,,,partial,false,osm
د. عەلی عبداللطيف بەرزنجی (پزیشکەوانی هەناوی),Dr. Ali Abdullatif Barzinji (internal medicine),,,,"شەقامی پزیشکان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1945659,44.006067,,,partial,false,osm
Midya Marouf Kheznedar,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1953632,44.0064192,,,partial,false,osm
dr.sirwan,Doctor sirwan,,,,"Pizishkan Street, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1949831,44.0049996,,,partial,false,osm
عيادة سيما للعيون الدكتور علي جولاق,sema eye clinic,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1958215,44.0052937,,,partial,false,osm
عيادەی دکتور محسن علی بلباس,,,,,"قرب شارع الاطباء, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1945664,44.0059581,,,partial,false,osm
دكتور صفاء الدين,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1927108,44.0023922,,,partial,false,osm
دكتۆر موزەفەر بارزانی,Dr. muzafar Barzani,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1935555,44.0028148,,,partial,false,osm
نۆرینگەی تیشکی سۆنار,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1975159,44.0037043,,,partial,false,osm
د.روز برهان الدين / ئافرەتان,dr. roz burhan aldin,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1945671,44.0060169,,,partial,false,osm
د. احمد ئەلقوریشی بۆ چاو,Dr. Ahmad al-Qurishi for eye,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1944093,44.0053742,,,partial,false,osm
نظارات اوكي,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1940567,44.0058694,,,partial,false,osm
ميديكير ٢,medicare 2,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1925874,44.002771,,,partial,false,osm
نەخۆشخانەی تایبەتی سیما,Sima Private Hospital,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.19689,44.00422,,,partial,false,osm
دەرمانخانەی پەخشان,Pakhshan Pharmacy,,,,"شەقامی پزیشکان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1943804,44.0055866,,,partial,false,osm
د هيثم غنام,dr.haytham,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1953248,44.0040399,,,partial,false,osm
Dr. Rewesht,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1923908,44.0027988,,,partial,false,osm
مذخر ادوية جودى,judi drugstore,,,,"شەقامی پزیشکان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1953771,44.0022005,,,partial,false,osm
صيدلية امير,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1933876,44.0055595,,,partial,false,osm
دكتور معتز فاضل,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.19797,44.0021653,,,partial,false,osm
Dr. Dashty Bustany,,,,,"شەقامی پزیشکان, قضاء أربيل",أربيل,Erbil,Healthcare,healthcare,36.1949323,44.0072882,,,partial,false,osm
د. شەوقی غەزالی,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1969554,44.0037811,,,partial,false,osm
شەقامی پزیشکان,shaqamy pzishkan,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1953259,44.0047877,,,partial,false,osm
dktor baran,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1945581,44.0072296,,,partial,false,osm
هەولێر DS,hawler ds,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1953651,44.0037454,,,partial,false,osm
دكتور داود حسن,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1944653,44.0041133,,,partial,false,osm
شركة ومذخر شمالك,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1967472,44.006107,,,partial,false,osm
مذخر أدوية سوزان,,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1945131,44.0044244,,,partial,false,osm
مذخر تازه,Taza Drug Store,,,,قضاء أربيل,أربيل,Erbil,Healthcare,healthcare,36.1950118,44.0014992,,,partial,false,osm
